x,y,u
1.406250000000000000e-01,8.750000000000000000e-01,-9.839423933442008607e-01
1.406250000000000000e-01,8.906250000000000000e-01,-9.650362161567178632e-01
1.406250000000000000e-01,9.062500000000000000e-01,-9.090442383808771121e-01
1.406250000000000000e-01,9.218750000000000000e-01,-8.181182003219413801e-01
1.406250000000000000e-01,9.375000000000000000e-01,-6.957523386306062596e-01
1.406250000000000000e-01,9.531250000000000000e-01,-5.466491047481031318e-01
1.406250000000000000e-01,9.687500000000000000e-01,-3.765384523344803558e-01
1.406250000000000000e-01,9.843750000000000000e-01,-1.919576383628402438e-01
1.406250000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000000e-01,1.562500000000000000e-02,1.808201415091784114e-01
1.562500000000000000e-01,3.125000000000000000e-02,3.546914663852627214e-01
1.562500000000000000e-01,4.687500000000000000e-02,5.149321971214272375e-01
1.562500000000000000e-01,6.250000000000000000e-02,6.553843722995181809e-01
1.562500000000000000e-01,7.812500000000000000e-02,7.706504935939295642e-01
1.562500000000000000e-01,9.375000000000000000e-02,8.563009486053018149e-01
1.562500000000000000e-01,1.093750000000000000e-01,9.090442383808768900e-01
1.562500000000000000e-01,1.250000000000000000e-01,9.268534678733570953e-01
1.562500000000000000e-01,1.406250000000000000e-01,9.090442383808772231e-01
1.562500000000000000e-01,1.562500000000000000e-01,8.563009486053019259e-01
1.562500000000000000e-01,1.718750000000000000e-01,7.706504935939297862e-01
1.562500000000000000e-01,1.875000000000000000e-01,6.553843722995189580e-01
1.562500000000000000e-01,2.031250000000000000e-01,5.149321971214276816e-01
1.562500000000000000e-01,2.187500000000000000e-01,3.546914663852631100e-01
1.562500000000000000e-01,2.343750000000000000e-01,1.808201415091788000e-01
1.562500000000000000e-01,2.500000000000000000e-01,3.469446951953614189e-16
1.562500000000000000e-01,2.656250000000000000e-01,-1.808201415091780784e-01
1.562500000000000000e-01,2.812500000000000000e-01,-3.546914663852623328e-01
1.562500000000000000e-01,2.968750000000000000e-01,-5.149321971214269045e-01
1.562500000000000000e-01,3.125000000000000000e-01,-6.553843722995181809e-01
1.562500000000000000e-01,3.281250000000000000e-01,-7.706504935939293421e-01
1.562500000000000000e-01,3.437500000000000000e-01,-8.563009486053018149e-01
1.562500000000000000e-01,3.593750000000000000e-01,-9.090442383808771121e-01
1.562500000000000000e-01,3.750000000000000000e-01,-9.268534678733569843e-01
1.562500000000000000e-01,3.906250000000000000e-01,-9.090442383808768900e-01
1.562500000000000000e-01,4.062500000000000000e-01,-8.563009486053017039e-01
1.562500000000000000e-01,4.218750000000000000e-01,-7.706504935939296752e-01
1.562500000000000000e-01,4.375000000000000000e-01,-6.553843722995187360e-01
1.562500000000000000e-01,4.531250000000000000e-01,-5.149321971214274596e-01
1.562500000000000000e-01,4.687500000000000000e-01,-3.546914663852628880e-01
1.562500000000000000e-01,4.843750000000000000e-01,-1.808201415091784670e-01
1.562500000000000000e-01,5.000000000000000000e-01,1.266348137463069179e-16
1.562500000000000000e-01,5.156250000000000000e-01,1.808201415091786057e-01
1.562500000000000000e-01,5.312500000000000000e-01,3.546914663852629435e-01
1.562500000000000000e-01,5.468750000000000000e-01,5.149321971214275706e-01
1.562500000000000000e-01,5.625000000000000000e-01,6.553843722995188470e-01
1.562500000000000000e-01,5.781250000000000000e-01,7.706504935939300083e-01
1.562500000000000000e-01,5.937500000000000000e-01,8.563009486053024810e-01
1.562500000000000000e-01,6.093750000000000000e-01,9.090442383808775562e-01
1.562500000000000000e-01,6.250000000000000000e-01,9.268534678733574284e-01
1.562500000000000000e-01,6.406250000000000000e-01,9.090442383808776672e-01
1.562500000000000000e-01,6.562500000000000000e-01,8.563009486053025920e-01
1.562500000000000000e-01,6.718750000000000000e-01,7.706504935939304524e-01
1.562500000000000000e-01,6.875000000000000000e-01,6.553843722995191801e-01
1.562500000000000000e-01,7.031250000000000000e-01,5.149321971214276816e-01
1.562500000000000000e-01,7.187500000000000000e-01,3.546914663852630545e-01
1.562500000000000000e-01,7.343750000000000000e-01,1.808201415091785780e-01
1.562500000000000000e-01,7.500000000000000000e-01,5.551115123125782702e-17
1.562500000000000000e-01,7.656250000000000000e-01,-1.808201415091784670e-01
1.562500000000000000e-01,7.812500000000000000e-01,-3.546914663852628324e-01
1.562500000000000000e-01,7.968750000000000000e-01,-5.149321971214274596e-01
1.562500000000000000e-01,8.125000000000000000e-01,-6.553843722995188470e-01
1.562500000000000000e-01,8.281250000000000000e-01,-7.706504935939300083e-01
1.562500000000000000e-01,8.437500000000000000e-01,-8.563009486053022590e-01
1.562500000000000000e-01,8.593750000000000000e-01,-9.090442383808772231e-01
1.562500000000000000e-01,8.750000000000000000e-01,-9.268534678733570953e-01
1.562500000000000000e-01,8.906250000000000000e-01,-9.090442383808770010e-01
1.562500000000000000e-01,9.062500000000000000e-01,-8.563009486053020369e-01
1.562500000000000000e-01,9.218750000000000000e-01,-7.706504935939298973e-01
1.562500000000000000e-01,9.375000000000000000e-01,-6.553843722995190690e-01
1.562500000000000000e-01,9.531250000000000000e-01,-5.149321971214276816e-01
1.562500000000000000e-01,9.687500000000000000e-01,-3.546914663852630545e-01
1.562500000000000000e-01,9.843750000000000000e-01,-1.808201415091785502e-01
1.562500000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.718750000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.718750000000000000e-01,1.562500000000000000e-02,1.627338280224225331e-01
1.718750000000000000e-01,3.125000000000000000e-02,3.192138862961255708e-01
1.718750000000000000e-01,4.687500000000000000e-02,4.634267339366784366e-01
1.718750000000000000e-01,6.250000000000000000e-02,5.898303520847512083e-01
1.718750000000000000e-01,7.812500000000000000e-02,6.935671205828793928e-01
1.718750000000000000e-01,9.375000000000000000e-02,7.706504935939296752e-01
1.718750000000000000e-01,1.093750000000000000e-01,8.181182003219411580e-01
1.718750000000000000e-01,1.250000000000000000e-01,8.341460834175533634e-01
1.718750000000000000e-01,1.406250000000000000e-01,8.181182003219418242e-01
1.718750000000000000e-01,1.562500000000000000e-01,7.706504935939300083e-01
1.718750000000000000e-01,1.718750000000000000e-01,6.935671205828798369e-01
1.718750000000000000e-01,1.875000000000000000e-01,5.898303520847518744e-01
1.718750000000000000e-01,2.031250000000000000e-01,4.634267339366789362e-01
1.718750000000000000e-01,2.187500000000000000e-01,3.192138862961261259e-01
1.718750000000000000e-01,2.343750000000000000e-01,1.627338280224229217e-01
1.718750000000000000e-01,2.500000000000000000e-01,2.706168622523819067e-16
1.718750000000000000e-01,2.656250000000000000e-01,-1.627338280224223943e-01
1.718750000000000000e-01,2.812500000000000000e-01,-3.192138862961252932e-01
1.718750000000000000e-01,2.968750000000000000e-01,-4.634267339366782146e-01
1.718750000000000000e-01,3.125000000000000000e-01,-5.898303520847509862e-01
1.718750000000000000e-01,3.281250000000000000e-01,-6.935671205828791708e-01
1.718750000000000000e-01,3.437500000000000000e-01,-7.706504935939295642e-01
1.718750000000000000e-01,3.593750000000000000e-01,-8.181182003219411580e-01
1.718750000000000000e-01,3.750000000000000000e-01,-8.341460834175530303e-01
1.718750000000000000e-01,3.906250000000000000e-01,-8.181182003219411580e-01
1.718750000000000000e-01,4.062500000000000000e-01,-7.706504935939297862e-01
1.718750000000000000e-01,4.218750000000000000e-01,-6.935671205828792818e-01
1.718750000000000000e-01,4.375000000000000000e-01,-5.898303520847513193e-01
1.718750000000000000e-01,4.531250000000000000e-01,-4.634267339366786032e-01
1.718750000000000000e-01,4.687500000000000000e-01,-3.192138862961257373e-01
1.718750000000000000e-01,4.843750000000000000e-01,-1.627338280224225886e-01
1.718750000000000000e-01,5.000000000000000000e-01,1.249000902703301108e-16
1.718750000000000000e-01,5.156250000000000000e-01,1.627338280224228106e-01
1.718750000000000000e-01,5.312500000000000000e-01,3.192138862961259038e-01
1.718750000000000000e-01,5.468750000000000000e-01,4.634267339366787697e-01
1.718750000000000000e-01,5.625000000000000000e-01,5.898303520847516523e-01
1.718750000000000000e-01,5.781250000000000000e-01,6.935671205828797259e-01
1.718750000000000000e-01,5.937500000000000000e-01,7.706504935939302303e-01
1.718750000000000000e-01,6.093750000000000000e-01,8.181182003219417131e-01
1.718750000000000000e-01,6.250000000000000000e-01,8.341460834175535854e-01
1.718750000000000000e-01,6.406250000000000000e-01,8.181182003219418242e-01
1.718750000000000000e-01,6.562500000000000000e-01,7.706504935939304524e-01
1.718750000000000000e-01,6.718750000000000000e-01,6.935671205828799479e-01
1.718750000000000000e-01,6.875000000000000000e-01,5.898303520847517634e-01
1.718750000000000000e-01,7.031250000000000000e-01,4.634267339366787697e-01
1.718750000000000000e-01,7.187500000000000000e-01,3.192138862961260148e-01
1.718750000000000000e-01,7.343750000000000000e-01,1.627338280224227274e-01
1.718750000000000000e-01,7.500000000000000000e-01,4.008863264979017339e-17
1.718750000000000000e-01,7.656250000000000000e-01,-1.627338280224226719e-01
1.718750000000000000e-01,7.812500000000000000e-01,-3.192138862961259038e-01
1.718750000000000000e-01,7.968750000000000000e-01,-4.634267339366787142e-01
1.718750000000000000e-01,8.125000000000000000e-01,-5.898303520847515413e-01
1.718750000000000000e-01,8.281250000000000000e-01,-6.935671205828795038e-01
1.718750000000000000e-01,8.437500000000000000e-01,-7.706504935939298973e-01
1.718750000000000000e-01,8.593750000000000000e-01,-8.181182003219413801e-01
1.718750000000000000e-01,8.750000000000000000e-01,-8.341460834175531414e-01
1.718750000000000000e-01,8.906250000000000000e-01,-8.181182003219412691e-01
1.718750000000000000e-01,9.062500000000000000e-01,-7.706504935939297862e-01
1.718750000000000000e-01,9.218750000000000000e-01,-6.935671205828796149e-01
1.718750000000000000e-01,9.375000000000000000e-01,-5.898303520847516523e-01
1.718750000000000000e-01,9.531250000000000000e-01,-4.634267339366788252e-01
1.718750000000000000e-01,9.687500000000000000e-01,-3.192138862961259038e-01
1.718750000000000000e-01,9.843750000000000000e-01,-1.627338280224227274e-01
1.718750000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.875000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.875000000000000000e-01,1.562500000000000000e-02,1.383937447869472426e-01
1.875000000000000000e-01,3.125000000000000000e-02,2.714690955738383593e-01
1.875000000000000000e-01,4.687500000000000000e-02,3.941120412594495970e-01
1.875000000000000000e-01,6.250000000000000000e-02,5.016094822200393155e-01
1.875000000000000000e-01,7.812500000000000000e-02,5.898303520847514303e-01
1.875000000000000000e-01,9.375000000000000000e-02,6.553843722995185139e-01
1.875000000000000000e-01,1.093750000000000000e-01,6.957523386306057045e-01
1.875000000000000000e-01,1.250000000000000000e-01,7.093829327705256649e-01
1.875000000000000000e-01,1.406250000000000000e-01,6.957523386306061486e-01
1.875000000000000000e-01,1.562500000000000000e-01,6.553843722995191801e-01
1.875000000000000000e-01,1.718750000000000000e-01,5.898303520847522075e-01
1.875000000000000000e-01,1.875000000000000000e-01,5.016094822200402037e-01
1.875000000000000000e-01,2.031250000000000000e-01,3.941120412594502076e-01
1.875000000000000000e-01,2.187500000000000000e-01,2.714690955738387479e-01
1.875000000000000000e-01,2.343750000000000000e-01,1.383937447869475479e-01
1.875000000000000000e-01,2.500000000000000000e-01,1.526556658859590243e-16
1.875000000000000000e-01,2.656250000000000000e-01,-1.383937447869472426e-01
1.875000000000000000e-01,2.812500000000000000e-01,-2.714690955738383038e-01
1.875000000000000000e-01,2.968750000000000000e-01,-3.941120412594495415e-01
1.875000000000000000e-01,3.125000000000000000e-01,-5.016094822200392045e-01
1.875000000000000000e-01,3.281250000000000000e-01,-5.898303520847512083e-01
1.875000000000000000e-01,3.437500000000000000e-01,-6.553843722995186249e-01
1.875000000000000000e-01,3.593750000000000000e-01,-6.957523386306057045e-01
1.875000000000000000e-01,3.750000000000000000e-01,-7.093829327705251098e-01
1.875000000000000000e-01,3.906250000000000000e-01,-6.957523386306057045e-01
1.875000000000000000e-01,4.062500000000000000e-01,-6.553843722995186249e-01
1.875000000000000000e-01,4.218750000000000000e-01,-5.898303520847513193e-01
1.875000000000000000e-01,4.375000000000000000e-01,-5.016094822200392045e-01
1.875000000000000000e-01,4.531250000000000000e-01,-3.941120412594496525e-01
1.875000000000000000e-01,4.687500000000000000e-01,-2.714690955738383593e-01
1.875000000000000000e-01,4.843750000000000000e-01,-1.383937447869472426e-01
1.875000000000000000e-01,5.000000000000000000e-01,1.074799834943179913e-16
1.875000000000000000e-01,5.156250000000000000e-01,1.383937447869474369e-01
1.875000000000000000e-01,5.312500000000000000e-01,2.714690955738386369e-01
1.875000000000000000e-01,5.468750000000000000e-01,3.941120412594499856e-01
1.875000000000000000e-01,5.625000000000000000e-01,5.016094822200397596e-01
1.875000000000000000e-01,5.781250000000000000e-01,5.898303520847516523e-01
1.875000000000000000e-01,5.937500000000000000e-01,6.553843722995189580e-01
1.875000000000000000e-01,6.093750000000000000e-01,6.957523386306061486e-01
1.875000000000000000e-01,6.250000000000000000e-01,7.093829327705258869e-01
1.875000000000000000e-01,6.406250000000000000e-01,6.957523386306062596e-01
1.875000000000000000e-01,6.562500000000000000e-01,6.553843722995191801e-01
1.875000000000000000e-01,6.718750000000000000e-01,5.898303520847518744e-01
1.875000000000000000e-01,6.875000000000000000e-01,5.016094822200396486e-01
1.875000000000000000e-01,7.031250000000000000e-01,3.941120412594497635e-01
1.875000000000000000e-01,7.187500000000000000e-01,2.714690955738385258e-01
1.875000000000000000e-01,7.343750000000000000e-01,1.383937447869473536e-01
1.875000000000000000e-01,7.500000000000000000e-01,2.157665252101611986e-17
1.875000000000000000e-01,7.656250000000000000e-01,-1.383937447869473258e-01
1.875000000000000000e-01,7.812500000000000000e-01,-2.714690955738385814e-01
1.875000000000000000e-01,7.968750000000000000e-01,-3.941120412594498190e-01
1.875000000000000000e-01,8.125000000000000000e-01,-5.016094822200394265e-01
1.875000000000000000e-01,8.281250000000000000e-01,-5.898303520847513193e-01
1.875000000000000000e-01,8.437500000000000000e-01,-6.553843722995186249e-01
1.875000000000000000e-01,8.593750000000000000e-01,-6.957523386306059265e-01
1.875000000000000000e-01,8.750000000000000000e-01,-7.093829327705256649e-01
1.875000000000000000e-01,8.906250000000000000e-01,-6.957523386306059265e-01
1.875000000000000000e-01,9.062500000000000000e-01,-6.553843722995187360e-01
1.875000000000000000e-01,9.218750000000000000e-01,-5.898303520847515413e-01
1.875000000000000000e-01,9.375000000000000000e-01,-5.016094822200395376e-01
1.875000000000000000e-01,9.531250000000000000e-01,-3.941120412594498745e-01
1.875000000000000000e-01,9.687500000000000000e-01,-2.714690955738385814e-01
1.875000000000000000e-01,9.843750000000000000e-01,-1.383937447869473814e-01
1.875000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.031250000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.031250000000000000e-01,1.562500000000000000e-02,1.087352675514157430e-01
2.031250000000000000e-01,3.125000000000000000e-02,2.132918997502711578e-01
2.031250000000000000e-01,4.687500000000000000e-02,3.096518438571991272e-01
2.031250000000000000e-01,6.250000000000000000e-02,3.941120412594495970e-01
2.031250000000000000e-01,7.812500000000000000e-02,4.634267339366785476e-01
2.031250000000000000e-01,9.375000000000000000e-02,5.149321971214273486e-01
2.031250000000000000e-01,1.093750000000000000e-01,5.466491047481027987e-01
2.031250000000000000e-01,1.250000000000000000e-01,5.573585938436587117e-01
2.031250000000000000e-01,1.406250000000000000e-01,5.466491047481032428e-01
2.031250000000000000e-01,1.562500000000000000e-01,5.149321971214280147e-01
2.031250000000000000e-01,1.718750000000000000e-01,4.634267339366792693e-01
2.031250000000000000e-01,1.875000000000000000e-01,3.941120412594503741e-01
2.031250000000000000e-01,2.031250000000000000e-01,3.096518438571997378e-01
2.031250000000000000e-01,2.187500000000000000e-01,2.132918997502715464e-01
2.031250000000000000e-01,2.343750000000000000e-01,1.087352675514159650e-01
2.031250000000000000e-01,2.500000000000000000e-01,8.673617379884035472e-17
2.031250000000000000e-01,2.656250000000000000e-01,-1.087352675514157707e-01
2.031250000000000000e-01,2.812500000000000000e-01,-2.132918997502712133e-01
2.031250000000000000e-01,2.968750000000000000e-01,-3.096518438571993492e-01
2.031250000000000000e-01,3.125000000000000000e-01,-3.941120412594498190e-01
2.031250000000000000e-01,3.281250000000000000e-01,-4.634267339366786032e-01
2.031250000000000000e-01,3.437500000000000000e-01,-5.149321971214274596e-01
2.031250000000000000e-01,3.593750000000000000e-01,-5.466491047481027987e-01
2.031250000000000000e-01,3.750000000000000000e-01,-5.573585938436584897e-01
2.031250000000000000e-01,3.906250000000000000e-01,-5.466491047481029097e-01
2.031250000000000000e-01,4.062500000000000000e-01,-5.149321971214275706e-01
2.031250000000000000e-01,4.218750000000000000e-01,-4.634267339366785476e-01
2.031250000000000000e-01,4.375000000000000000e-01,-3.941120412594495415e-01
2.031250000000000000e-01,4.531250000000000000e-01,-3.096518438571991272e-01
2.031250000000000000e-01,4.687500000000000000e-01,-2.132918997502711855e-01
2.031250000000000000e-01,4.843750000000000000e-01,-1.087352675514157291e-01
2.031250000000000000e-01,5.000000000000000000e-01,1.246086022053539168e-16
2.031250000000000000e-01,5.156250000000000000e-01,1.087352675514159650e-01
2.031250000000000000e-01,5.312500000000000000e-01,2.132918997502714908e-01
2.031250000000000000e-01,5.468750000000000000e-01,3.096518438571995158e-01
2.031250000000000000e-01,5.625000000000000000e-01,3.941120412594500966e-01
2.031250000000000000e-01,5.781250000000000000e-01,4.634267339366788807e-01
2.031250000000000000e-01,5.937500000000000000e-01,5.149321971214277927e-01
2.031250000000000000e-01,6.093750000000000000e-01,5.466491047481034649e-01
2.031250000000000000e-01,6.250000000000000000e-01,5.573585938436590448e-01
2.031250000000000000e-01,6.406250000000000000e-01,5.466491047481032428e-01
2.031250000000000000e-01,6.562500000000000000e-01,5.149321971214277927e-01
2.031250000000000000e-01,6.718750000000000000e-01,4.634267339366788807e-01
2.031250000000000000e-01,6.875000000000000000e-01,3.941120412594498745e-01
2.031250000000000000e-01,7.031250000000000000e-01,3.096518438571992382e-01
2.031250000000000000e-01,7.187500000000000000e-01,2.132918997502713243e-01
2.031250000000000000e-01,7.343750000000000000e-01,1.087352675514158262e-01
2.031250000000000000e-01,7.500000000000000000e-01,0.000000000000000000e+00
2.031250000000000000e-01,7.656250000000000000e-01,-1.087352675514158401e-01
2.031250000000000000e-01,7.812500000000000000e-01,-2.132918997502713798e-01
2.031250000000000000e-01,7.968750000000000000e-01,-3.096518438571992382e-01
2.031250000000000000e-01,8.125000000000000000e-01,-3.941120412594496525e-01
2.031250000000000000e-01,8.281250000000000000e-01,-4.634267339366784366e-01
2.031250000000000000e-01,8.437500000000000000e-01,-5.149321971214273486e-01
2.031250000000000000e-01,8.593750000000000000e-01,-5.466491047481027987e-01
2.031250000000000000e-01,8.750000000000000000e-01,-5.573585938436586007e-01
2.031250000000000000e-01,8.906250000000000000e-01,-5.466491047481029097e-01
2.031250000000000000e-01,9.062500000000000000e-01,-5.149321971214273486e-01
2.031250000000000000e-01,9.218750000000000000e-01,-4.634267339366785476e-01
2.031250000000000000e-01,9.375000000000000000e-01,-3.941120412594498190e-01
2.031250000000000000e-01,9.531250000000000000e-01,-3.096518438571993492e-01
2.031250000000000000e-01,9.687500000000000000e-01,-2.132918997502713521e-01
2.031250000000000000e-01,9.843750000000000000e-01,-1.087352675514158401e-01
2.031250000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.187500000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.187500000000000000e-01,1.562500000000000000e-02,7.489815496332391520e-02
2.187500000000000000e-01,3.125000000000000000e-02,1.469180158347764831e-01
2.187500000000000000e-01,4.687500000000000000e-02,2.132918997502711855e-01
2.187500000000000000e-01,6.250000000000000000e-02,2.714690955738382483e-01
2.187500000000000000e-01,7.812500000000000000e-02,3.192138862961256263e-01
2.187500000000000000e-01,9.375000000000000000e-02,3.546914663852626104e-01
2.187500000000000000e-01,1.093750000000000000e-01,3.765384523344799117e-01
2.187500000000000000e-01,1.250000000000000000e-01,3.839152767256803211e-01
2.187500000000000000e-01,1.406250000000000000e-01,3.765384523344804113e-01
2.187500000000000000e-01,1.562500000000000000e-01,3.546914663852631655e-01
2.187500000000000000e-01,1.718750000000000000e-01,3.192138862961261814e-01
2.187500000000000000e-01,1.875000000000000000e-01,2.714690955738388034e-01
2.187500000000000000e-01,2.031250000000000000e-01,2.132918997502715186e-01
2.187500000000000000e-01,2.187500000000000000e-01,1.469180158347767329e-01
2.187500000000000000e-01,2.343750000000000000e-01,7.489815496332401235e-02
2.187500000000000000e-01,2.500000000000000000e-01,-6.938893903907228378e-18
2.187500000000000000e-01,2.656250000000000000e-01,-7.489815496332401235e-02
2.187500000000000000e-01,2.812500000000000000e-01,-1.469180158347767051e-01
2.187500000000000000e-01,2.968750000000000000e-01,-2.132918997502714631e-01
2.187500000000000000e-01,3.125000000000000000e-01,-2.714690955738386924e-01
2.187500000000000000e-01,3.281250000000000000e-01,-3.192138862961260148e-01
2.187500000000000000e-01,3.437500000000000000e-01,-3.546914663852629435e-01
2.187500000000000000e-01,3.593750000000000000e-01,-3.765384523344802448e-01
2.187500000000000000e-01,3.750000000000000000e-01,-3.839152767256803767e-01
2.187500000000000000e-01,3.906250000000000000e-01,-3.765384523344801337e-01
2.187500000000000000e-01,4.062500000000000000e-01,-3.546914663852628324e-01
2.187500000000000000e-01,4.218750000000000000e-01,-3.192138862961256263e-01
2.187500000000000000e-01,4.375000000000000000e-01,-2.714690955738383038e-01
2.187500000000000000e-01,4.531250000000000000e-01,-2.132918997502712133e-01
2.187500000000000000e-01,4.687500000000000000e-01,-1.469180158347764831e-01
2.187500000000000000e-01,4.843750000000000000e-01,-7.489815496332383193e-02
2.187500000000000000e-01,5.000000000000000000e-01,1.665334536937734811e-16
2.187500000000000000e-01,5.156250000000000000e-01,7.489815496332415112e-02
2.187500000000000000e-01,5.312500000000000000e-01,1.469180158347767606e-01
2.187500000000000000e-01,5.468750000000000000e-01,2.132918997502715186e-01
2.187500000000000000e-01,5.625000000000000000e-01,2.714690955738387479e-01
2.187500000000000000e-01,5.781250000000000000e-01,3.192138862961260704e-01
2.187500000000000000e-01,5.937500000000000000e-01,3.546914663852632765e-01
2.187500000000000000e-01,6.093750000000000000e-01,3.765384523344807444e-01
2.187500000000000000e-01,6.250000000000000000e-01,3.839152767256807097e-01
2.187500000000000000e-01,6.406250000000000000e-01,3.765384523344804668e-01
2.187500000000000000e-01,6.562500000000000000e-01,3.546914663852630545e-01
2.187500000000000000e-01,6.718750000000000000e-01,3.192138862961260148e-01
2.187500000000000000e-01,6.875000000000000000e-01,2.714690955738385814e-01
2.187500000000000000e-01,7.031250000000000000e-01,2.132918997502713798e-01
2.187500000000000000e-01,7.187500000000000000e-01,1.469180158347766774e-01
2.187500000000000000e-01,7.343750000000000000e-01,7.489815496332399847e-02
2.187500000000000000e-01,7.500000000000000000e-01,-1.389479002154646883e-19
2.187500000000000000e-01,7.656250000000000000e-01,-7.489815496332398459e-02
2.187500000000000000e-01,7.812500000000000000e-01,-1.469180158347766219e-01
2.187500000000000000e-01,7.968750000000000000e-01,-2.132918997502712688e-01
2.187500000000000000e-01,8.125000000000000000e-01,-2.714690955738383593e-01
2.187500000000000000e-01,8.281250000000000000e-01,-3.192138862961256263e-01
2.187500000000000000e-01,8.437500000000000000e-01,-3.546914663852626104e-01
2.187500000000000000e-01,8.593750000000000000e-01,-3.765384523344800227e-01
2.187500000000000000e-01,8.750000000000000000e-01,-3.839152767256802101e-01
2.187500000000000000e-01,8.906250000000000000e-01,-3.765384523344801337e-01
2.187500000000000000e-01,9.062500000000000000e-01,-3.546914663852627769e-01
2.187500000000000000e-01,9.218750000000000000e-01,-3.192138862961257928e-01
2.187500000000000000e-01,9.375000000000000000e-01,-2.714690955738385258e-01
2.187500000000000000e-01,9.531250000000000000e-01,-2.132918997502713798e-01
2.187500000000000000e-01,9.687500000000000000e-01,-1.469180158347766496e-01
2.187500000000000000e-01,9.843750000000000000e-01,-7.489815496332398459e-02
2.187500000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.343750000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.343750000000000000e-01,1.562500000000000000e-02,3.818274828336075399e-02
2.343750000000000000e-01,3.125000000000000000e-02,7.489815496332388745e-02
2.343750000000000000e-01,4.687500000000000000e-02,1.087352675514157152e-01
2.343750000000000000e-01,6.250000000000000000e-02,1.383937447869471593e-01
2.343750000000000000e-01,7.812500000000000000e-02,1.627338280224225053e-01
2.343750000000000000e-01,9.375000000000000000e-02,1.808201415091782727e-01
2.343750000000000000e-01,1.093750000000000000e-01,1.919576383628399663e-01
2.343750000000000000e-01,1.250000000000000000e-01,1.957183108253017501e-01
2.343750000000000000e-01,1.406250000000000000e-01,1.919576383628403549e-01
2.343750000000000000e-01,1.562500000000000000e-01,1.808201415091786612e-01
2.343750000000000000e-01,1.718750000000000000e-01,1.627338280224228662e-01
2.343750000000000000e-01,1.875000000000000000e-01,1.383937447869474369e-01
2.343750000000000000e-01,2.031250000000000000e-01,1.087352675514158817e-01
2.343750000000000000e-01,2.187500000000000000e-01,7.489815496332397071e-02
2.343750000000000000e-01,2.343750000000000000e-01,3.818274828336073318e-02
2.343750000000000000e-01,2.500000000000000000e-01,-1.179611963664228824e-16
2.343750000000000000e-01,2.656250000000000000e-01,-3.818274828336096216e-02
2.343750000000000000e-01,2.812500000000000000e-01,-7.489815496332417888e-02
2.343750000000000000e-01,2.968750000000000000e-01,-1.087352675514160760e-01
2.343750000000000000e-01,3.125000000000000000e-01,-1.383937447869476589e-01
2.343750000000000000e-01,3.281250000000000000e-01,-1.627338280224229772e-01
2.343750000000000000e-01,3.437500000000000000e-01,-1.808201415091787445e-01
2.343750000000000000e-01,3.593750000000000000e-01,-1.919576383628402716e-01
2.343750000000000000e-01,3.750000000000000000e-01,-1.957183108253017223e-01
2.343750000000000000e-01,3.906250000000000000e-01,-1.919576383628401051e-01
2.343750000000000000e-01,4.062500000000000000e-01,-1.808201415091783282e-01
2.343750000000000000e-01,4.218750000000000000e-01,-1.627338280224225053e-01
2.343750000000000000e-01,4.375000000000000000e-01,-1.383937447869471593e-01
2.343750000000000000e-01,4.531250000000000000e-01,-1.087352675514156319e-01
2.343750000000000000e-01,4.687500000000000000e-01,-7.489815496332380418e-02
2.343750000000000000e-01,4.843750000000000000e-01,-3.818274828336061522e-02
2.343750000000000000e-01,5.000000000000000000e-01,2.012279232133096230e-16
2.343750000000000000e-01,5.156250000000000000e-01,3.818274828336103155e-02
2.343750000000000000e-01,5.312500000000000000e-01,7.489815496332423439e-02
2.343750000000000000e-01,5.468750000000000000e-01,1.087352675514161038e-01
2.343750000000000000e-01,5.625000000000000000e-01,1.383937447869476589e-01
2.343750000000000000e-01,5.781250000000000000e-01,1.627338280224230327e-01
2.343750000000000000e-01,5.937500000000000000e-01,1.808201415091788833e-01
2.343750000000000000e-01,6.093750000000000000e-01,1.919576383628406879e-01
2.343750000000000000e-01,6.250000000000000000e-01,1.957183108253021664e-01
2.343750000000000000e-01,6.406250000000000000e-01,1.919576383628404659e-01
2.343750000000000000e-01,6.562500000000000000e-01,1.808201415091787445e-01
2.343750000000000000e-01,6.718750000000000000e-01,1.627338280224228939e-01
2.343750000000000000e-01,6.875000000000000000e-01,1.383937447869474646e-01
2.343750000000000000e-01,7.031250000000000000e-01,1.087352675514159234e-01
2.343750000000000000e-01,7.187500000000000000e-01,7.489815496332402622e-02
2.343750000000000000e-01,7.343750000000000000e-01,3.818274828336082338e-02
2.343750000000000000e-01,7.500000000000000000e-01,1.387778780781445676e-17
